Date,AAPL,BTC-USD,CC=F,ETH-USD,GC=F,KC=F,TSLA,USDUAH=X,VNQ,^GSPC
2024-11-22,230.67481994628906,50500.55859375,11808.6181640625,1444.00439453125,2719.423095703125,282.932373046875,235.70236206054688,41.036556243896484,104.20233154296875,5833.92138671875
2024-11-25,231.70474243164062,49779.375,12074.71875,1401.4207763671875,2721.942138671875,284.3699645996094,236.49560546875,41.14556884765625,104.41923522949219,5845.90576171875
2024-11-26,231.8451690673828,49319.21875,12118.1845703125,1374.9359130859375,2724.603271484375,285.09600830078125,235.98138427734375,41.155364990234375,104.37425231933594,5848.59326171875
2024-11-27,231.70944213867188,49712.8828125,12095.89453125,1370.885986328125,2732.0263671875,285.4457702636719,235.2401885986328,41.11629104614258,104.72596740722656,5850.7099609375
2024-11-29,232.46170043945312,49355.26953125,12182.5380859375,1327.2169189453125,2737.05859375,285.0982360839844,235.10935974121094,41.13169860839844,105.08856201171875,5858.6689453125
2024-12-02,278.1878356933594,41807.7265625,9973.2265625,1514.471435546875,2898.22119140625,354.19232177734375,242.66305541992188,43.25168228149414,96.0396728515625,5948.8623046875
2024-12-03,146.4240264892578,37171.65625,5965.1611328125,1604.8134765625,3179.04150390625,187.61878967285156,167.06454467773438,40.79518508911133,67.3921890258789,6584.962890625
2024-12-04,231.66827392578125,49570.15625,12084.0693359375,1329.8843994140625,2742.38720703125,286.6373291015625,237.6077880859375,41.05391311645508,105.38389587402344,5865.90283203125
2024-12-05,232.69821166992188,48848.9765625,12350.16796875,1287.30078125,2744.90625,288.07489013671875,238.40103149414062,41.162925720214844,105.60079193115234,5877.88720703125
2024-12-06,232.838623046875,48388.8203125,12393.634765625,1260.81591796875,2747.5673828125,288.80096435546875,237.88681030273438,41.17272186279297,105.55581665039062,5880.5751953125
2024-12-09,232.70289611816406,48782.484375,12371.3447265625,1256.7659912109375,2754.990478515625,289.15069580078125,237.14561462402344,41.13364791870117,105.90753173828125,5882.69140625
2024-12-10,233.45513916015625,48424.8671875,12457.98828125,1213.096923828125,2760.022705078125,288.80316162109375,237.01480102539062,41.14905548095703,106.2701187133789,5890.65087890625
2024-12-11,279.1812744140625,40877.32421875,10248.6767578125,1400.3515625,2921.18505859375,357.89727783203125,244.5684814453125,43.26903533935547,97.22122955322266,5980.84375
2024-12-12,147.41749572753906,36241.2578125,6240.611328125,1490.6934814453125,3202.005859375,191.32374572753906,168.96998596191406,40.81254196166992,68.57374572753906,6616.9443359375
2024-12-13,232.66172790527344,48639.7578125,12359.51953125,1215.764404296875,2765.35107421875,290.3422546386719,239.51321411132812,41.07126998901367,106.56544494628906,5897.88427734375
2024-12-16,233.691650390625,47918.57421875,12625.619140625,1173.180908203125,2767.87060546875,291.77984619140625,240.30645751953125,41.18028259277344,106.7823486328125,5909.869140625
2024-12-17,233.83206176757812,47458.41796875,12669.0859375,1146.6959228515625,2770.531494140625,292.50592041015625,239.792236328125,41.1900749206543,106.73736572265625,5912.556640625
2024-12-18,233.69635009765625,47852.08203125,12646.794921875,1142.6463623046875,2777.95458984375,292.85565185546875,239.05105590820312,41.151004791259766,107.08908081054688,5914.67333984375
2024-12-19,234.4486083984375,47494.46875,12733.439453125,1098.9769287109375,2782.98681640625,292.50811767578125,238.92022705078125,41.166412353515625,107.45167541503906,5922.63232421875
2024-12-20,280.17474365234375,39946.921875,10524.126953125,1286.2315673828125,2944.1494140625,361.6022033691406,246.4739227294922,43.28639221191406,98.40278625488281,6012.82568359375
2024-12-23,148.4109344482422,35310.85546875,6516.0615234375,1376.573486328125,3224.9697265625,195.02867126464844,170.8754119873047,40.82989501953125,69.75531005859375,6648.92578125
2024-12-24,233.65518188476562,47709.35546875,12634.9697265625,1101.644775390625,2788.3154296875,294.0472106933594,241.41867065429688,41.088623046875,107.74700927734375,5929.86572265625
2024-12-26,234.68511962890625,46988.17578125,12901.0693359375,1059.0609130859375,2790.83447265625,295.48480224609375,242.21188354492188,41.19763946533203,107.96391296386719,5941.8505859375
2024-12-27,234.82553100585938,46528.01953125,12944.5361328125,1032.5760498046875,2793.49560546875,296.2108459472656,241.69769287109375,41.20743179321289,107.91893005371094,5944.5380859375
2024-12-30,234.68980407714844,46921.6796875,12922.2451171875,1028.5264892578125,2800.918701171875,296.56060791015625,240.95648193359375,41.168357849121094,108.27064514160156,5946.65478515625
2024-12-31,235.44204711914062,46564.06640625,13008.888671875,984.85693359375,2805.951171875,296.21307373046875,240.82566833496094,41.18376541137695,108.63323974609375,5954.61376953125
2025-01-02,281.1681823730469,39016.5234375,10799.5771484375,1172.111572265625,2967.11328125,365.3071594238281,248.37933349609375,43.303749084472656,99.5843505859375,6044.80712890625
2025-01-03,149.40440368652344,34380.453125,6791.51220703125,1262.45361328125,3247.93408203125,198.73362731933594,172.78085327148438,40.847251892089844,70.9368667602539,6680.90771484375
2025-01-06,234.6486358642578,46778.95703125,12910.419921875,987.5247802734375,2811.279541015625,297.75213623046875,243.3240966796875,41.105979919433594,108.92857360839844,5961.84716796875
2025-01-07,235.67855834960938,46057.7734375,13176.5205078125,944.94091796875,2813.798828125,299.1897277832031,244.11734008789062,41.21499252319336,109.14546966552734,5973.83203125
2025-01-08,235.8189697265625,45597.6171875,13219.986328125,918.4560546875,2816.459716796875,299.915771484375,243.60311889648438,41.224788665771484,109.10049438476562,5976.51953125
2025-01-10,235.68325805664062,45991.28125,13197.6953125,914.406494140625,2823.8828125,300.26556396484375,242.86190795898438,41.18571472167969,109.45220184326172,5978.63623046875
2025-01-13,236.43551635742188,45633.66796875,13284.33984375,870.7374267578125,2828.9150390625,299.9179992675781,242.73109436035156,41.20112228393555,109.81478881835938,5986.59521484375
2025-01-14,282.1616516113281,38086.125,11075.02734375,1057.99169921875,2990.07763671875,369.0120849609375,250.2847900390625,43.32110595703125,100.76590728759766,6076.78857421875
2025-01-15,150.39784240722656,33450.0546875,7066.96240234375,1148.3336181640625,3270.89794921875,202.43856811523438,174.686279296875,40.86460876464844,72.11842346191406,6712.88916015625
2025-01-16,235.64208984375,45848.5546875,13185.87109375,873.4049072265625,2834.24365234375,301.45709228515625,245.22952270507812,41.12333679199219,110.11012268066406,5993.8291015625
2025-01-17,236.67202758789062,45127.375,13451.970703125,830.8212890625,2836.762939453125,302.8946533203125,246.02276611328125,41.23234939575195,110.3270263671875,6005.8134765625
2025-01-21,236.81243896484375,44667.21875,13495.4375,804.3360595703125,2839.423828125,303.6207275390625,245.508544921875,41.24214553833008,110.28204345703125,6008.5009765625
2025-01-22,236.6767120361328,45060.8828125,13473.146484375,800.2864990234375,2846.846923828125,303.9704895019531,244.767333984375,41.20307159423828,110.63375854492188,6010.61767578125
2025-01-23,237.428955078125,44703.265625,13559.7890625,756.617431640625,2851.879150390625,303.6229553222656,244.63653564453125,41.21847915649414,110.99635314941406,6018.5771484375
2025-01-24,283.15509033203125,37155.7265625,11350.478515625,943.8717041015625,3013.041748046875,372.717041015625,252.19021606445312,43.33845901489258,101.94746398925781,6108.77001953125
2025-01-27,151.3913116455078,32519.654296875,7342.41259765625,1034.213623046875,3293.8623046875,206.1435089111328,176.59170532226562,40.88196563720703,73.29998779296875,6744.87060546875
2025-01-28,236.6355438232422,44918.15625,13461.322265625,759.284912109375,2857.207763671875,305.16204833984375,247.1349639892578,41.140689849853516,111.29168701171875,6025.810546875
2025-01-29,237.66546630859375,44196.97265625,13727.4208984375,716.701416015625,2859.72705078125,306.599609375,247.92819213867188,41.24970626831055,111.50859069824219,6037.794921875
2025-01-30,237.80587768554688,43736.8203125,13770.88671875,690.216064453125,2862.387939453125,307.32568359375,247.4139862060547,41.259498596191406,111.46360778808594,6040.48291015625
2025-01-31,237.670166015625,44130.48046875,13748.595703125,686.16650390625,2869.81103515625,307.6754150390625,246.67279052734375,41.220428466796875,111.81532287597656,6042.59912109375
2025-02-03,238.42242431640625,43772.8671875,13835.240234375,642.4974365234375,2874.84326171875,307.327880859375,246.54196166992188,41.23583221435547,112.17791748046875,6050.55859375
2025-02-04,284.1485595703125,36225.3203125,11625.927734375,829.7520751953125,3036.005859375,376.4219970703125,254.09564208984375,43.35581588745117,103.1290283203125,6140.751953125
2025-02-05,152.38475036621094,31589.255859375,7617.86279296875,920.09375,3316.826171875,209.8484649658203,178.49716186523438,40.89931869506836,74.4815444946289,6776.8525390625
2025-02-06,237.62899780273438,43987.75390625,13736.771484375,645.1649169921875,2880.171875,308.8669738769531,249.04039001464844,41.15804672241211,112.47325134277344,6057.7919921875
2025-02-07,238.658935546875,43266.57421875,14002.87109375,602.5814208984375,2882.69091796875,310.3045654296875,249.83363342285156,41.26706314086914,112.69013977050781,6069.77685546875
2025-02-10,238.79934692382812,42806.421875,14046.337890625,576.0965576171875,2885.35205078125,311.0306091308594,249.3194122314453,41.27685546875,112.6451644897461,6072.46435546875
2025-02-11,238.6636199951172,43200.08203125,14024.046875,572.0465087890625,2892.775146484375,311.38037109375,248.57821655273438,41.2377815246582,112.99688720703125,6074.5810546875
2025-02-12,239.41586303710938,42842.46875,14110.6904296875,528.37744140625,2897.8076171875,311.0328369140625,248.4473876953125,41.25318908691406,113.35946655273438,6082.5400390625
2025-02-13,285.1419982910156,35294.921875,11901.37890625,715.632080078125,3058.969970703125,380.1269226074219,256.0010986328125,43.373172760009766,104.31058502197266,6172.7333984375
2025-02-14,153.37820434570312,30658.857421875,7893.31396484375,805.97412109375,3339.79052734375,213.5533905029297,180.402587890625,40.91667556762695,75.66310119628906,6808.833984375
2025-02-18,238.62245178222656,43057.35546875,14012.22265625,531.044921875,2903.135986328125,312.5719299316406,250.94583129882812,41.1754035949707,113.6548080444336,6089.7734375
2025-02-19,239.65237426757812,42336.17578125,14278.322265625,488.46142578125,2905.6552734375,314.009521484375,251.73904418945312,41.28441619873047,113.8717041015625,6101.75830078125
2025-02-20,239.79278564453125,41876.015625,14321.787109375,461.9765625,2908.316162109375,314.7355651855469,251.224853515625,41.294212341308594,113.82672119140625,6104.44580078125
2025-02-21,239.6570587158203,42269.68359375,14299.4970703125,457.9266357421875,2915.7392578125,315.0853271484375,250.483642578125,41.2551383972168,114.17843627929688,6106.5625
2025-02-24,240.40931701660156,41912.06640625,14386.140625,414.257568359375,2920.771484375,314.73779296875,250.35284423828125,41.270545959472656,114.54103088378906,6114.521484375
2025-02-25,286.1354675292969,34364.5234375,12176.830078125,601.51220703125,3081.93408203125,383.83184814453125,257.906494140625,43.39052963256836,105.49214172363281,6204.71484375
2025-02-26,154.3716583251953,29728.453125,8168.7646484375,691.8541259765625,3362.75439453125,217.2583465576172,182.30801391601562,40.93403244018555,76.84466552734375,6840.8154296875
2025-02-27,239.61590576171875,42126.95703125,14287.671875,416.9248046875,2926.10009765625,316.27685546875,252.85125732421875,41.1927604675293,114.83636474609375,6121.7548828125
2025-02-28,240.64584350585938,41405.7734375,14553.771484375,374.34130859375,2928.619384765625,317.7144470214844,253.64450073242188,41.30177307128906,115.05326843261719,6133.73974609375
2025-03-03,240.7862548828125,40945.6171875,14597.23828125,347.8563232421875,2931.2802734375,318.44049072265625,253.13027954101562,41.31156921386719,115.00828552246094,6136.42724609375
2025-03-04,240.6505126953125,41339.28125,14574.947265625,343.8067626953125,2938.70361328125,318.790283203125,252.3890838623047,41.27249526977539,115.36000061035156,6138.5439453125
2025-03-05,241.40277099609375,40981.6640625,14661.5908203125,300.1376953125,2943.735595703125,318.4427185058594,252.2582550048828,41.28790283203125,115.72259521484375,6146.5029296875
2025-03-06,287.12890625,33434.125,12452.2802734375,487.3922119140625,3104.898193359375,387.53680419921875,259.81195068359375,43.40788269042969,106.67369842529297,6236.6962890625
2025-03-07,155.3651123046875,28798.0546875,8444.21484375,577.734375,3385.71875,220.96327209472656,184.21343994140625,40.95138931274414,78.0262222290039,6872.796875
2025-03-10,240.60935974121094,41196.55859375,14563.123046875,302.8055419921875,2949.064208984375,319.9818115234375,254.75668334960938,41.210113525390625,116.01792907714844,6153.736328125
2025-03-11,241.6392822265625,40475.375,14829.22265625,260.2213134765625,2951.58349609375,321.41937255859375,255.5499267578125,41.319129943847656,116.23481750488281,6165.72119140625
2025-03-12,241.77969360351562,40015.21875,14872.6884765625,233.7364501953125,2954.244384765625,322.14544677734375,255.0357208251953,41.328922271728516,116.1898422241211,6168.40869140625
2025-03-13,241.6439666748047,40408.8828125,14850.396484375,229.6868896484375,2961.66748046875,322.49517822265625,254.2945098876953,41.289852142333984,116.54156494140625,6170.525390625
